Country,Sub-sector,Name of the Plant,,Location,Status ( Whether Operational or Not),Capacity ( in MW),Operator,Owner,Latitude,Longitude,Link
,,Taskdert hydroelectric plant,"Khenifra, Oum Er-Rbia River Basin, Béni Mellal, Khénifra, Morocco","Ain Beni Mathar, Jerada, Morocco",operating,470,,Office National de l'Electricité et de l'Eau Potable (Morocco) [100%],34.0705,-2.1049,Ain Beni Mathar power plant
,Oil & Gas Power Station,Ain Beni Mathar power plant - Unit 1,"Ain Beni Mathar, Jerada, Morocco","El Wahda Dam, Taounate, Morocco",announced,450,,Office National de l'Electricité et de l'Eau Potable (Morocco) [100%],34.574275,-5.104071,Al Wahda power plant
,,Al Wahda power plant - Unit 1,"El Wahda Dam, Taounate, Morocco","El Wahda Dam, Taounate, Morocco",announced,450,,Office National de l'Electricité et de l'Eau Potable (Morocco) [100%],34.574275,-5.104071,Al Wahda power plant
,,Al Wahda power plant - Unit 2,"El Wahda Dam, Taounate, Morocco","Dhar Doum, Tangier-Tétouan-Al Hoceima, Morocco",announced,400,,Office National de l'Electricité et de l'Eau Potable (Morocco) [100%],35.056149,-6.199127,Dhar Doum CCGT power station
,,Dhar Doum CCGT power station - Unit 1,"Dhar Doum, Tangier-Tétouan-Al Hoceima, Morocco","Dhar Doum, Tangier-Tétouan-Al Hoceima, Morocco",announced,400,,Office National de l'Electricité et de l'Eau Potable (Morocco) [100%],35.056149,-6.199127,Dhar Doum CCGT power station
,,Dhar Doum CCGT power station - Unit 2,"Dhar Doum, Tangier-Tétouan-Al Hoceima, Morocco","Dhar Doum, Tangier-Tétouan-Al Hoceima, Morocco",announced,400,,Office National de l'Electricité et de l'Eau Potable (Morocco) [100%],35.056149,-6.199127,Dhar Doum CCGT power station
,,Dhar Doum CCGT power station - Unit 3,"Dhar Doum, Tangier-Tétouan-Al Hoceima, Morocco","Dhar Doum, Tangier-Tétouan-Al Hoceima, Morocco",announced,400,,Office National de l'Electricité et de l'Eau Potable (Morocco) [100%],35.056149,-6.199127,Dhar Doum CCGT power station
,,Dhar Doum CCGT power station - Unit 4,"Dhar Doum, Tangier-Tétouan-Al Hoceima, Morocco","Jorf Lasfar, Casablanca-Settat, Morocco",announced,600,,Office National de l'Electricité et de l'Eau Potable (Morocco) [100%],33.161029,-8.62481,Jorf Lasfar CCGT power station
,,Jorf Lasfar CCGT power station - Unit 1,"Jorf Lasfar, Casablanca-Settat, Morocco","Jorf Lasfar, Casablanca-Settat, Morocco",announced,600,,Office National de l'Electricité et de l'Eau Potable (Morocco) [100%],33.161029,-8.62481,Jorf Lasfar CCGT power station
,,Jorf Lasfar CCGT power station - Unit 2,"Jorf Lasfar, Casablanca-Settat, Morocco","Kenitra, Rabat-Salé-Kénitra, Morocco",operating,105,,Office National de l'Electricité et de l'Eau Potable (Morocco) [100%],34.34408,-6.5709,Kenitra power plant
,,Kenitra power plant - Unit 1,"Kenitra, Rabat-Salé-Kénitra, Morocco","Kenitra, Rabat-Salé-Kénitra, Morocco",operating,105,,Office National de l'Electricité et de l'Eau Potable (Morocco) [100%],34.34408,-6.5709,Kenitra power plant
,,Kenitra power plant - Unit 2,"Kenitra, Rabat-Salé-Kénitra, Morocco","Kenitra, Rabat-Salé-Kénitra, Morocco",operating,105,,Office National de l'Electricité et de l'Eau Potable (Morocco) [100%],34.34408,-6.5709,Kenitra power plant
,,Kenitra power plant - Unit 3,"Kenitra, Rabat-Salé-Kénitra, Morocco","Mohammedia Prefecture, Grand Casablanca Region, Morocco",operating,100,,Office National de l'Electricité et de l'Eau Potable (Morocco) [100%],33.68086,-7.4363,Mohammedia 2 Power Plant
,,Mohammedia 2 Power Plant - Unit 1,"Mohammedia Prefecture, Grand Casablanca Region, Morocco","Mohammedia Prefecture, Grand Casablanca Region, Morocco",operating,100,,Office National de l'Electricité et de l'Eau Potable (Morocco) [100%],33.68086,-7.4363,Mohammedia 2 Power Plant
,,Mohammedia 2 Power Plant - Unit 2,"Mohammedia Prefecture, Grand Casablanca Region, Morocco","Mohammedia Prefecture, Grand Casablanca Region, Morocco",operating,100,,Office National de l'Electricité et de l'Eau Potable (Morocco) [100%],33.68086,-7.4363,Mohammedia 2 Power Plant
,,Mohammedia 2 Power Plant - Unit 3,"Mohammedia Prefecture, Grand Casablanca Region, Morocco","Mohammedia, Mohammedia, Grand Casablanca, Morocco",operating,150,,Office National de l'Electricité et de l'Eau Potable (Morocco) [100%],33.681854,-7.434761,Mohammedia power station
,,Mohammedia power station - Unit 1,"Mohammedia, Mohammedia, Grand Casablanca, Morocco","Mohammedia, Mohammedia, Grand Casablanca, Morocco",operating,150,,Office National de l'Electricité et de l'Eau Potable (Morocco) [100%],33.681854,-7.434761,Mohammedia power station
,,Mohammedia power station - Unit 2,"Mohammedia, Mohammedia, Grand Casablanca, Morocco","Houara, Tangier-Tétouan, Morocco",operating,400,,Energie Electrique de Tahaddart [100%],35.589177,-5.986626,Tahaddart power plant
,,Tahaddart power plant - Unit 1,"Houara, Tangier-Tétouan, Morocco","Houara, Tangier-Tétouan, Morocco",construction,457,,Energie Electrique de Tahaddart [100%],35.589177,-5.986626,Tahaddart power plant
,,Tahaddart power plant - Unit 2,"Houara, Tangier-Tétouan, Morocco","Tantan, Guelmim-Oued Noun, Morocco",operating,116,,Office National de l'Electricité et de l'Eau Potable (Morocco) [100%],28.43905,-11.09704,Tan Tan power plant
,,Tan Tan power plant - Unit 1,"Tantan, Guelmim-Oued Noun, Morocco","Tantan, Guilmim-Oued Noun, Morocco",announced,7500,Hydrogenious LOHC Technologies; CWP Global,,28.4372,-11.0993,AMUN solar farm
,Solar Power Plant,AMUN solar farm,"Tantan, Guilmim-Oued Noun, Morocco","cercle d'Assoul, Tinghir Province, Morocco",announced,2500,Adani Green Energy,,31.8288,-5.305,Adani Green solar farm
,,Adani Green solar farm - Unit 1,"cercle d'Assoul, Tinghir Province, Morocco","cercle d'Assoul, Tinghir Province, Morocco",announced,2500,Adani Green Energy,,31.8288,-5.305,Adani Green solar farm
,,Adani Green solar farm - Unit 2,"cercle d'Assoul, Tinghir Province, Morocco","Ain Beni Mathar Solar Farm, Jerada Province, Morocco",construction,69,Voltalia,Moroccan Agency for Sustainable Energy (MASEN),34.0097,-2.0324,Ain Beni Mathar solar farm
,,Ain Beni Mathar solar farm,"Ain Beni Mathar Solar Farm, Jerada Province, Morocco","Bejaad, Boujad, Khouribga Province, Morocco",construction,48,Enel Green Power Morocco,Moroccan Agency for Sustainable Energy (MASEN),32.7782,-6.3965,Bajaad solar farm
,,Bajaad solar farm,"Bejaad, Boujad, Khouribga Province, Morocco","El Hajeb, Fès-Meknès, El Hajeb Province, Morocco",construction,36,AMEA Power (أيميا باور),Moroccan Agency for Sustainable Energy (MASEN),33.6879,-5.371,El Hajeb solar farm
,,El Hajeb solar farm,"El Hajeb, Fès-Meknès, El Hajeb Province, Morocco","South Morocco, Morocco",pre-construction,2000,Gesellschaft für Alternative Ingenieurtechnische Anwendungen; Ajlan Bros; Energy China International Construction Group,,28.2732,-10.6224,Energy China solar farm
,,Energy China solar farm,"South Morocco, Morocco","Hjar Nahal, Tangier-Tetouan-Al Hoceima, Morocco",operating,34,GreenPower Morocco; AMEA Power (أيميا باور),AMEA Power; GreenPower Morocco,35.6107,-5.9173,GPM1 solar farm
,,GPM1 solar farm,"Hjar Nahal, Tangier-Tetouan-Al Hoceima, Morocco","Tangier-Asilah, Morocco",pre-construction,30,GreenPower Morocco,Moroccan Agency for Sustainable Energy (MASEN),35.4619,-6.0365,Green Power PV Plant solar farm
,,Green Power PV Plant solar farm,"Tangier-Asilah, Morocco","Guelmim, Morocco",construction,100,,KfW; MASEN,31.8221,-6.4213,Guelmim Green Hydrogen solar farm
,,Guelmim Green Hydrogen solar farm,"Guelmim, Morocco","Guercif, Oriental, Guercif, Morocco",pre-construction,48,Voltalia,Moroccan Agency for Sustainable Energy (MASEN),34.2375,-3.3512,Guercif solar farm
,,Guercif solar farm,"Guercif, Oriental, Guercif, Morocco","Ain Bni Mathar, cercle d'Aïn Bni Mathar دائرة عين بني مطهر, Jerada Province, Morocco",operating,20,Abengoa,Electricity Branch of the Moroccan Water Conservancy and Electricity Bureau (ONEE-BE); Abengoa SA,34.0683,-2.1047,ISCC Ain Beni Mathar solar farm
,,ISCC Ain Beni Mathar solar farm,"Ain Bni Mathar, cercle d'Aïn Bni Mathar دائرة عين بني مطهر, Jerada Province, Morocco","Kelaa Sraghna, Marrakesh-Safi, Kelaa Sraghna, Morocco",shelved,48,Taqa Maroc,Moroccan Agency for Sustainable Energy (MASEN),32.0422,-7.405,Kelaa Sraghna Solar
,,Kelaa Sraghna Solar,"Kelaa Sraghna, Marrakesh-Safi, Kelaa Sraghna, Morocco","Guelmim-Oued Noun, Morocco",pre-construction,7000,Xlinks; Octopus Energy Group,Xlinks; Octopus Energy Group Ltd,28.5274,-10.0316,Morocco-UK Solar Power
,,Morocco-UK Solar Power,"Guelmim-Oued Noun, Morocco","Argana, Taroudannt, Morocco",cancelled,200,,Moroccan Agency for Sustainable Energy (MASEN),30.7793,-9.1242,Noor Argana solar farm
,,Noor Argana solar farm,"Argana, Taroudannt, Morocco","Ain Beni Mathar, Jerada Province, Morocco",shelved,42,,Electricity Branch of the Moroccan Water Conservancy and Electricity Bureau (ONEE-BE),34.0164,-2.0258,Noor Atlas Ain Beni Mathar solar farm
,,Noor Atlas Ain Beni Mathar solar farm - PV 5,"Ain Beni Mathar, Jerada Province, Morocco","Bouanane, Oriental, Figuig Province, Morocco",shelved,30,,Electricity Branch of the Moroccan Water Conservancy and Electricity Bureau (ONEE-BE),32.0392,-3.0493,Noor Atlas Bouanane solar farm
,,Noor Atlas Bouanane solar farm - PV 7,"Bouanane, Oriental, Figuig Province, Morocco","Boudnib, Atlas mountains, Morocco",shelved,42,,Electricity Branch of the Moroccan Water Conservancy and Electricity Bureau (ONEE-BE),31.1402,-7.9101,Noor Atlas Boudnib solar farm
,,Noor Atlas Boudnib solar farm - PV 6,"Boudnib, Atlas mountains, Morocco","Boulmane (Enjil), Fès-Meknès, Boulemane Province, Morocco",pre-construction,42,,Electricity Branch of the Moroccan Water Conservancy and Electricity Bureau (ONEE-BE),33.2476,-3.9102,Noor Atlas Boulmane (Enjil) solar farm
,,Noor Atlas Boulmane (Enjil) solar farm - PV 8,"Boulmane (Enjil), Fès-Meknès, Boulemane Province, Morocco","Outat El Haj, Boulemane Provinc, Morocco",shelved,36,,Electricity Branch of the Moroccan Water Conservancy and Electricity Bureau (ONEE-BE),31.1728,-7.3362,Noor Atlas Outat El Haj solar farm
,,Noor Atlas Outat El Haj solar farm - PV 4,"Outat El Haj, Boulemane Provinc, Morocco","Tahla (Bouizakarne), Taza Pronivce, Morocco",cancelled,25,,Electricity Branch of the Moroccan Water Conservancy and Electricity Bureau (ONEE-BE),31.1728,-7.3362,Noor Atlas Tahla (Bouizakarne) solar farm
,,Noor Atlas Tahla (Bouizakarne) solar farm - PV 2,"Tahla (Bouizakarne), Taza Pronivce, Morocco","Tan Tan, Guelmim-Oued Noun, Tan-Tan Province, Morocco",shelved,36,,Electricity Branch of the Moroccan Water Conservancy and Electricity Bureau (ONEE-BE),28.2105,-11.0873,Noor Atlas Tan Tan solar farm
,,Noor Atlas Tan Tan solar farm - PV 3,"Tan Tan, Guelmim-Oued Noun, Tan-Tan Province, Morocco","Tata, Tata City, Tata Province, Morocco",pre-construction,36,,Electricity Branch of the Moroccan Water Conservancy and Electricity Bureau (ONEE-BE),29.3862,-8.0379,Noor Atlas Tata solar farm
,,Noor Atlas Tata solar farm - PV 1,"Tata, Tata City, Tata Province, Morocco","Draa-Tafilalet, Atlas Mountains, Morocco",shelved,115,,,32.8838,-4.7101,Noor Midelt II solar farm
,,Noor Midelt II solar farm - 2 PV,"Draa-Tafilalet, Atlas Mountains, Morocco","Draa-Tafilalet, Atlas Mountains, Morocco",shelved,115,,,32.8838,-4.7101,Noor Midelt II solar farm
,,Noor Midelt II solar farm - 2 Solar Thermal,"Draa-Tafilalet, Atlas Mountains, Morocco","Midelt, Midelt Province, Morocco",pre-construction,400,,,32.8838,-4.7101,Noor Midelt III solar farm
,,Noor Midelt III solar farm,"Midelt, Midelt Province, Morocco","Midelt, Midelt Province, Morocco",construction,400,,MASEN; EDF Renewables; Masdar Clean Energy; Green of Africa,32.8838,-4.7101,Noor Midelt solar farm
,,Noor Midelt solar farm - 1 PV,"Midelt, Midelt Province, Morocco","Midelt, Midelt Province, Morocco",pre-construction,400,,MASEN; EDF Renewables; Masdar Clean Energy; Green of Africa,32.8838,-4.7101,Noor Midelt solar farm
,,Noor Midelt solar farm - 1 Solar Thermal,"Midelt, Midelt Province, Morocco","Ouarzazate, cercle d'Ouarzazate, Ouarzazate Province, Morocco",operating,160,NOMAC,TSK; MASEN; ARiES Energy; ACWA Power Co; ASRA,31.0106,-6.8626,Noor Ouarzazate solar farm
,,Noor Ouarzazate solar farm - Unit 1,"Ouarzazate, cercle d'Ouarzazate, Ouarzazate Province, Morocco","Ouarzazate, cercle d'Ouarzazate, Ouarzazate Province, Morocco",operating,200,MASEN; NOMAC,SENER; ACWA Power Co,31.0106,-6.8626,Noor Ouarzazate solar farm
,,Noor Ouarzazate solar farm - Unit 2,"Ouarzazate, cercle d'Ouarzazate, Ouarzazate Province, Morocco","Ouarzazate, cercle d'Ouarzazate, Ouarzazate Province, Morocco",operating,150,MASEN; NOMAC,SENER; ACWA Power Co,31.0106,-6.8626,Noor Ouarzazate solar farm
,,Noor Ouarzazate solar farm - Unit 3,"Ouarzazate, cercle d'Ouarzazate, Ouarzazate Province, Morocco","Ouarzazate, cercle d'Ouarzazate, Ouarzazate Province, Morocco",operating,72,ACWA Power,ACWA Power Co; MASEN,31.0106,-6.8626,Noor Ouarzazate solar farm
,,Noor Ouarzazate solar farm - Unit 4,"Ouarzazate, cercle d'Ouarzazate, Ouarzazate Province, Morocco","Erfoud, Souss-Massa-Draâ, Morocco",operating,40,Office National de l'Electricité et de l'Eau Potable (Morocco) (المكتب الوطني للكهرباء والماء الصالح للشرب (المغرب)),Moroccan Agency for Sustainable Energy (MASEN); Electricity Branch of the Moroccan Water Conservancy and Electricity Bureau (ONEE-BE),31.513,-4.275,Noor Tafilalt Erfoud Solar
,,Noor Tafilalt Erfoud Solar - PV 1,"Erfoud, Souss-Massa-Draâ, Morocco","Missour, Fez-Bouleman, Morocco",operating,40,Office National de l'Electricité et de l'Eau Potable (Morocco) (المكتب الوطني للكهرباء والماء الصالح للشرب (المغرب)),Moroccan Agency for Sustainable Energy (MASEN); Electricity Branch of the Moroccan Water Conservancy and Electricity Bureau (ONEE-BE),32.8071,-4.0285,Noor Tafilalt Missour Solar
,,Noor Tafilalt Missour Solar PV 2,"Missour, Fez-Bouleman, Morocco","Zagora, Guelmin-Semara, Morocco",operating,40,Office National de l'Electricité et de l'Eau Potable (Morocco) (المكتب الوطني للكهرباء والماء الصالح للشرب (المغرب)),Moroccan Agency for Sustainable Energy (MASEN); Electricity Branch of the Moroccan Water Conservancy and Electricity Bureau (ONEE-BE),30.265,-5.819,Noor Tafilalt Zagora Solar
,,Noor Tafilalt Zagora Solar - PV 3,"Zagora, Guelmin-Semara, Morocco","Ben Guerir, Rehamna, Morocco",construction,22,,,32.2331,-7.9536,OCP-Benguerir I solar farm
,,OCP-Benguerir I solar farm,"Ben Guerir, Rehamna, Morocco","Ben Guerir, Rehamna, Morocco",pre-construction,45,,,32.2331,-7.9536,OCP-Benguerir II solar farm
,,OCP-Benguerir II solar farm,"Ben Guerir, Rehamna, Morocco","Khouribga, Béni Mellal-Khénifra, Khouribga, Morocco",construction,30,,,32.8744,-6.9199,OCP-Khouribga I solar farm
,,OCP-Khouribga I solar farm,"Khouribga, Béni Mellal-Khénifra, Khouribga, Morocco","Khouribga, Béni Mellal-Khénifra, Khouribga, Morocco",construction,105,,,32.8744,-6.9199,OCP-Khouribga II solar farm
,,OCP-Khouribga II solar farm,"Khouribga, Béni Mellal-Khénifra, Khouribga, Morocco","Sidi Bennour, Casablanca-Settat, Sidi Bennour Province, Morocco",construction,48,Taqa Maroc,Moroccan Agency for Sustainable Energy (MASEN),32.6524,-8.4277,Sidi Bennour solar farm
,,Sidi Bennour solar farm,"Sidi Bennour, Casablanca-Settat, Sidi Bennour Province, Morocco","Taroudant, Sous Valley, Souss-Massa, Morocco",construction,36,AMEA Power (أيميا باور),Moroccan Agency for Sustainable Energy (MASEN),30.4703,-8.877,Taroudant Solar
,,Taroudant Solar,"Taroudant, Sous Valley, Souss-Massa, Morocco","Guelmim-Oued Noun, Morocco",pre-construction,5000,Total Eren,Total Eren SA,28.9833,-10.0667,Total Eren-Guelmim-Oued Noun Solar
,,Total Eren-Guelmim-Oued Noun Solar,"Guelmim-Oued Noun, Morocco","Ameur Seflia, Cercle de Kenitra-Banlieue, Kénitra Province, Morocco",operating,2.3,,,34.3025,-6.3816,Ameur Seflia Cercle De Kenitra-Banlieue solar project
,,Ameur Seflia Cercle De Kenitra-Banlieue solar project,"Ameur Seflia, Cercle de Kenitra-Banlieue, Kénitra Province, Morocco","Ben Guerir, Pachalik de Benguerir باشوية ابن جرير, Rhamna Province, Morocco",operating,18,OCP Group (المجمع الشريف للفوسفاط),Moroccan Agency for Sustainable Energy (MASEN),32.2213,-7.9282,Ben Guerir solar farm
,,Ben Guerir solar farm,"Ben Guerir, Pachalik de Benguerir باشوية ابن جرير, Rhamna Province, Morocco","cercle de Azemmour, El Jadida Province, Morocco",operating,6.2,,,33.2891,-8.2974,Cercle De Azemmour solar project
,,Cercle De Azemmour solar project,"cercle de Azemmour, El Jadida Province, Morocco","cercle de Chrarda, Sidi Kacem Province, Morocco",operating,1.4,,,34.2957,-5.6636,Cercle De Chrarda solar project
,,Cercle De Chrarda solar project,"cercle de Chrarda, Sidi Kacem Province, Morocco","Cercle de El Gara دائرة الكارة, Berrechid Province, Morocco",operating,1.2,,,33.2395,-7.5494,Cercle De El Gara دائرة الكارة solar project
,,Cercle De El Gara دائرة الكارة solar project,"Cercle de El Gara دائرة الكارة, Berrechid Province, Morocco","cercle de Missour, Boulemane Province, Morocco",operating,17.5,,,33.0048,-4.0885,Cercle De Missour solar project
,,Cercle De Missour solar project,"cercle de Missour, Boulemane Province, Morocco","Ait Oum El Bekht, cercle de El Ksiba, Ait Mellal Province, Morocco",pre-construction,10,Gesellschaft für Alternative Ingenieurtechnische Anwendungen; H2Pro,,32.5911,-5.9422,Gaia-H2Pro solar farm
,,Gaia-H2Pro solar farm,"Ait Oum El Bekht, cercle de El Ksiba, Ait Mellal Province, Morocco","Gmassa, cercle d'Majjat, Province of Shishawa, Morocco",operating,10.7,,,31.451,-8.4378,Gmassa Cercle D'Majjat solar project
,,Gmassa Cercle D'Majjat solar project,"Gmassa, cercle d'Majjat, Province of Shishawa, Morocco","Jerada, Morocco",pre-construction,10,Marco Photovoltaique,Moroccan Agency for Sustainable Energy (MASEN),34.3058,-2.1772,Jerada-Marco Photovoltaique solar farm
